# model: HHJ_2 
Mass Radius Pressure 
2.19362129e+00 9.96295297e+00 2.27249408e-15
2.19365571e+00 9.96195382e+00 6.29110103e-14
2.19368986e+00 9.96100001e+00 7.46920279e-14
2.19372374e+00 9.96000001e+00 7.37842329e-13
2.19375736e+00 9.95956799e+00 3.17246869e-14
2.19379071e+00 9.95860593e+00 2.37800542e-14
2.19382380e+00 9.95773028e+00 9.01075487e-16
2.19385662e+00 9.95700001e+00 1.55193525e-13
2.19388918e+00 9.95600001e+00 2.46635478e-13
2.19392148e+00 9.95500001e+00 3.35102663e-13
2.19395352e+00 9.95452520e+00 3.05585769e-14
2.19398529e+00 9.95360484e+00 3.46799073e-14
2.19401681e+00 9.95259738e+00 9.93967398e-15
2.19404806e+00 9.95195300e+00 2.39480157e-15
2.19407906e+00 9.95100001e+00 1.37635705e-13
2.19410980e+00 9.95000001e+00 9.50924161e-14
2.19414028e+00 9.94900001e+00 8.94244393e-13
2.19417051e+00 9.94857883e+00 8.26125594e-15
2.19420048e+00 9.94758276e+00 1.99056150e-14
2.19423020e+00 9.94692768e+00 1.90771495e-15
2.19425966e+00 9.94594466e+00 5.99236080e-14
2.19428887e+00 9.94500001e+00 7.48778699e-14
2.19431783e+00 9.94400001e+00 8.05591652e-13
2.19434654e+00 9.94369223e+00 1.71739536e-16
2.19437500e+00 9.94258745e+00 1.31445226e-14
2.19440321e+00 9.94192254e+00 1.87649420e-15
2.19443116e+00 9.94094364e+00 6.02797555e-14
2.19445888e+00 9.94000001e+00 7.78316244e-14
2.19448634e+00 9.93900001e+00 8.43292634e-13
2.19451356e+00 9.93857430e+00 1.44203833e-14
2.19454053e+00 9.93757973e+00 2.44713261e-14
2.19456726e+00 9.93693794e+00 2.18436050e-15
2.19459374e+00 9.93600001e+00 1.26708553e-13
2.19461998e+00 9.93500001e+00 2.52427683e-13
2.19464598e+00 9.93420956e+00 1.17782799e-13
2.19467173e+00 9.93359857e+00 1.23058953e-14
2.19469724e+00 9.93260081e+00 1.04364186e-14
2.19472252e+00 9.93200001e+00 1.23158024e-13
2.19474755e+00 9.93100001e+00 2.27560109e-13
2.19477235e+00 9.93000001e+00 4.89748450e-13
2.19479690e+00 9.92954229e+00 3.92269405e-14
2.19482122e+00 9.92861004e+00 4.28021014e-14
2.19484531e+00 9.92789089e+00 1.77544506e-15
2.19486915e+00 9.92700001e+00 3.34049198e-13
2.19489277e+00 9.92600001e+00 6.85203716e-14
2.19491614e+00 9.92500001e+00 8.44044853e-13
2.19493929e+00 9.92457960e+00 6.06783499e-15
2.19496220e+00 9.92358885e+00 1.66637328e-14
2.19498488e+00 9.92300001e+00 1.06676666e-13
2.19500732e+00 9.92200001e+00 2.17683714e-13
2.19502954e+00 9.92100001e+00 5.07813389e-13
2.19505152e+00 9.92058277e+00 8.95072799e-16
2.19507328e+00 9.91960215e+00 1.84058988e-14
2.19509481e+00 9.91891078e+00 1.92074608e-15
2.19511611e+00 9.91800001e+00 8.51355243e-14
2.19513718e+00 9.91700001e+00 2.49823949e-13
2.19515803e+00 9.91650939e+00 2.67872783e-14
2.19517865e+00 9.91567039e+00 8.77732604e-16
2.19519904e+00 9.91487160e+00 1.93707785e-15
2.19521921e+00 9.91400001e+00 3.11508150e-13
2.19523916e+00 9.91300001e+00 6.99304513e-14
2.19525888e+00 9.91200001e+00 9.04749416e-13
2.19527838e+00 9.91154387e+00 4.48485409e-14
2.19529766e+00 9.91060552e+00 1.18403157e-14
2.19531672e+00 9.91000001e+00 2.53481212e-13
2.19533556e+00 9.90900001e+00 5.56605325e-14
2.19535418e+00 9.90800001e+00 8.01941064e-13
2.19537258e+00 9.90757958e+00 5.26823466e-15
2.19539076e+00 9.90659759e+00 1.03259727e-14
2.19540872e+00 9.90600001e+00 1.63480011e-13
2.19542647e+00 9.90500001e+00 5.30494198e-14
2.19544400e+00 9.90400001e+00 7.85052183e-13
2.19546131e+00 9.90357806e+00 6.65741241e-15
2.19547841e+00 9.90259840e+00 1.06256529e-14
2.19549530e+00 9.90200001e+00 2.45399291e-13
2.19551197e+00 9.90100001e+00 5.69388142e-14
2.19552843e+00 9.90000001e+00 8.46366542e-13
2.19554467e+00 9.89958827e+00 2.01900180e-16
2.19556071e+00 9.89884988e+00 2.32318137e-15
2.19557653e+00 9.89800001e+00 2.91520820e-13
2.19559214e+00 9.89700001e+00 7.34208993e-14
2.19560755e+00 9.89648906e+00 2.10390766e-14
2.19562274e+00 9.89560644e+00 3.73099009e-14
2.19563773e+00 9.89487816e+00 1.99108922e-15
2.19565250e+00 9.89400001e+00 5.39802121e-14
2.19566707e+00 9.89300001e+00 2.53769192e-13
2.19568144e+00 9.89251949e+00 3.19393773e-14
2.19569560e+00 9.89160562e+00 4.60354299e-14
2.19570955e+00 9.89091843e+00 2.24302812e-15
2.19572330e+00 9.89000001e+00 1.62712366e-13
2.19573684e+00 9.88900001e+00 5.28203477e-13
2.19575018e+00 9.88856968e+00 1.87704081e-14
2.19576332e+00 9.88757514e+00 3.49443965e-14
2.19577625e+00 9.88700001e+00 1.45926542e-13
2.19578898e+00 9.88600001e+00 5.48340649e-14
2.19580152e+00 9.88500001e+00 8.77227788e-13
2.19581385e+00 9.88459576e+00 1.19364356e-14
2.19582598e+00 9.88387118e+00 2.09113257e-15
2.19583791e+00 9.88300001e+00 5.47710026e-14
2.19584965e+00 9.88200001e+00 4.29719997e-13
2.19586118e+00 9.88153097e+00 3.75369392e-14
2.19587252e+00 9.88057201e+00 3.62087222e-14
2.19588366e+00 9.87973036e+00 5.05834300e-13
2.19589461e+00 9.87900001e+00 3.80790961e-14
2.19590536e+00 9.87800001e+00 7.93151927e-13
2.19591591e+00 9.87758690e+00 2.56726466e-16
2.19592628e+00 9.87686448e+00 2.18738937e-15
2.19593644e+00 9.87600001e+00 5.16538163e-14
2.19594642e+00 9.87500001e+00 4.54290930e-13
2.19595620e+00 9.87453657e+00 4.06071143e-14
2.19596579e+00 9.87360093e+00 8.12700224e-16
2.19597518e+00 9.87300001e+00 1.39435840e-13
2.19598439e+00 9.87200001e+00 5.70753393e-14
2.19599341e+00 9.87151617e+00 6.98970722e-16
2.19600223e+00 9.87060852e+00 3.95015551e-14
2.19601087e+00 9.86989912e+00 2.17825600e-15
2.19601932e+00 9.86900001e+00 1.50167228e-13
2.19602758e+00 9.86800001e+00 5.92426702e-13
2.19603565e+00 9.86760374e+00 1.79820312e-16
2.19604354e+00 9.86684124e+00 2.63540922e-15
2.19605124e+00 9.86600001e+00 2.74262508e-14
2.19605875e+00 9.86500001e+00 4.28703272e-13
2.19606608e+00 9.86453263e+00 3.94739115e-14
2.19607322e+00 9.86359773e+00 5.83761147e-15
2.19608018e+00 9.86300001e+00 2.27773434e-13
2.19608696e+00 9.86200001e+00 7.00948903e-14
2.19609355e+00 9.86149394e+00 2.39829728e-14
2.19609996e+00 9.86060536e+00 4.59859132e-14
2.19610619e+00 9.85972389e+00 5.01462361e-13
2.19611224e+00 9.85900001e+00 4.07928151e-14
2.19611810e+00 9.85857834e+00 4.01314425e-16
2.19612379e+00 9.85760477e+00 3.87868019e-14
2.19612930e+00 9.85690270e+00 2.31004253e-15
2.19613462e+00 9.85600001e+00 1.86212647e-13
2.19613977e+00 9.85500001e+00 7.28298680e-13
2.19614474e+00 9.85458540e+00 3.38060486e-16
2.19614953e+00 9.85387957e+00 2.21740951e-15
2.19615415e+00 9.85300001e+00 1.22663361e-13
2.19615859e+00 9.85200001e+00 6.14255146e-13
2.19616285e+00 9.85156730e+00 2.05480410e-14
2.19616694e+00 9.85086318e+00 2.32572154e-15
2.19617085e+00 9.85000001e+00 8.18729128e-14
2.19617459e+00 9.84900001e+00 5.49452544e-13
2.19617815e+00 9.84860279e+00 2.47234061e-16
2.19618154e+00 9.84785441e+00 2.45035018e-15
2.19618476e+00 9.84700001e+00 6.85297030e-14
2.19618780e+00 9.84600001e+00 5.27913531e-13
2.19619067e+00 9.84558914e+00 4.56724207e-15
2.19619338e+00 9.84485381e+00 2.47274628e-15
2.19619591e+00 9.84400001e+00 7.11150856e-14
2.19619827e+00 9.84300001e+00 5.47911075e-13
2.19620046e+00 9.84260394e+00 3.20669363e-15
2.19620248e+00 9.84186084e+00 2.39420614e-15
2.19620433e+00 9.84100001e+00 9.03456638e-14
2.19620601e+00 9.84000001e+00 6.09955814e-13
2.19620753e+00 9.83957170e+00 1.10376149e-14
2.19620888e+00 9.83887539e+00 2.31336685e-15
2.19621006e+00 9.83800001e+00 1.40720374e-13
2.19621107e+00 9.83700001e+00 7.19840976e-13
2.19621192e+00 9.83658953e+00 1.93694687e-16
2.19621261e+00 9.83592868e+00 3.01756742e-15
2.19621313e+00 9.83500001e+00 2.06629703e-14
2.19621348e+00 9.83455523e+00 3.01384569e-15
2.19621367e+00 9.83366793e+00 2.15230972e-15
2.19621370e+00 9.83271968e+00 5.08544018e-13
2.19621356e+00 9.83200001e+00 5.63820529e-14
2.19621326e+00 9.83148125e+00 2.11390751e-14
2.19621280e+00 9.83057821e+00 1.88477914e-14
2.19621218e+00 9.83000001e+00 2.22302447e-13
2.19621140e+00 9.82900001e+00 4.28920023e-13
2.19621045e+00 9.82851764e+00 3.50288262e-14
2.19620935e+00 9.82780038e+00 4.41953018e-15
2.19620809e+00 9.82700001e+00 8.63232512e-15
2.19620667e+00 9.82600001e+00 4.13484260e-13
2.19620508e+00 9.82556377e+00 2.63875206e-14
2.19620334e+00 9.82485307e+00 2.57340107e-15
2.19620145e+00 9.82400001e+00 9.80853933e-14
2.19619939e+00 9.82300001e+00 7.08297230e-13
2.19619718e+00 9.82259196e+00 1.04529641e-14
2.19619481e+00 9.82200001e+00 9.85317076e-14
2.19619229e+00 9.82100001e+00 4.57105823e-14
2.19618961e+00 9.82047733e+00 2.04047896e-14
2.19618678e+00 9.81957494e+00 2.36836184e-14
2.19618379e+00 9.81900001e+00 2.49733113e-13
2.19618065e+00 9.81800001e+00 2.89179162e-13
2.19617735e+00 9.81753495e+00 4.95203235e-14
2.19617390e+00 9.81683411e+00 3.00058201e-15
2.19617030e+00 9.81600001e+00 6.91255933e-14
2.19616654e+00 9.81500001e+00 6.68707054e-13
# model: WFF_1 
Mass Radius Pressure 
9.34664397e-02 2.79800000e+01 9.90839200e-13
9.71088745e-02 2.54020000e+01 9.87653296e-13
1.00787042e-01 2.34250000e+01 9.76747959e-13
1.04485731e-01 2.18640000e+01 9.87237157e-13
1.08193849e-01 2.06050000e+01 9.74959637e-13
1.11903206e-01 1.95690000e+01 9.92086781e-13
1.15607698e-01 1.87040000e+01 9.72800399e-13
1.19302735e-01 1.79720000e+01 9.53348232e-13
1.22984861e-01 1.73440000e+01 9.61866527e-13
1.26651467e-01 1.68010000e+01 9.74872640e-13
1.30300588e-01 1.63270000e+01 9.66180814e-13
1.33930755e-01 1.59100000e+01 9.56750712e-13
1.37540875e-01 1.55410000e+01 9.60839207e-13
1.41130157e-01 1.52120000e+01 9.54919408e-13
1.44698040e-01 1.49170000e+01 9.35842905e-13
1.48244147e-01 1.46510000e+01 9.90552870e-13
1.51768243e-01 1.44110000e+01 9.38035779e-13
1.55270212e-01 1.41920000e+01 9.96505713e-13
1.58750017e-01 1.39930000e+01 9.74101666e-13
1.62207704e-01 1.38110000e+01 9.53974396e-13
1.65643369e-01 1.36430000e+01 9.99749730e-13
1.69057153e-01 1.34900000e+01 8.84278646e-13
1.72449235e-01 1.33470000e+01 9.47759403e-13
1.75819819e-01 1.32150000e+01 9.31242684e-13
1.79169128e-01 1.30930000e+01 8.79752014e-13
1.82497405e-01 1.29790000e+01 8.76019794e-13
1.85804906e-01 1.28720000e+01 9.98809695e-13
1.89091891e-01 1.27730000e+01 9.83723266e-13
1.92358627e-01 1.26810000e+01 8.48599108e-13
1.95605388e-01 1.25940000e+01 8.53185559e-13
1.98832446e-01 1.25120000e+01 8.87146176e-13
2.02040080e-01 1.24350000e+01 9.17561145e-13
2.05228558e-01 1.23620000e+01 9.98260943e-13
2.08398155e-01 1.22950000e+01 8.24104418e-13
2.11549141e-01 1.22300000e+01 8.98993949e-13
2.14681782e-01 1.21690000e+01 9.37509825e-13
2.45055224e-01 1.17060000e+01 8.25536815e-13
2.73856692e-01 1.14130000e+01 8.88990304e-13
3.01281805e-01 1.12170000e+01 7.97899651e-13
3.27488539e-01 1.10790000e+01 7.24492898e-13
3.52605582e-01 1.09790000e+01 8.50246064e-13
3.76739197e-01 1.09050000e+01 6.65145151e-13
3.99978348e-01 1.08490000e+01 6.87383582e-13
4.22398498e-01 1.08060000e+01 7.76879408e-13
4.44064372e-01 1.07730000e+01 6.45763371e-13
4.65032086e-01 1.07470000e+01 8.28833399e-13
4.85350719e-01 1.07270000e+01 9.74291914e-13
5.05063541e-01 1.07120000e+01 4.67308767e-13
5.24208977e-01 1.07000000e+01 5.52094948e-13
5.42821369e-01 1.06900000e+01 6.48260187e-13
5.60931589e-01 1.06830000e+01 7.69070105e-13
5.78567522e-01 1.06770000e+01 9.07740195e-13
5.95754494e-01 1.06740000e+01 6.69334383e-13
6.12515577e-01 1.06710000e+01 6.78293094e-13
6.28871901e-01 1.06690000e+01 6.81854645e-13
6.44842858e-01 1.06680000e+01 3.34085022e-13
6.60446328e-01 1.06670000e+01 9.76718346e-13
6.75698827e-01 1.06670000e+01 9.57432204e-13
6.90615664e-01 1.06680000e+01 5.37917285e-13
7.05211066e-01 1.06680000e+01 7.69503873e-13
7.19498289e-01 1.06700000e+01 4.73129003e-13
7.33489690e-01 1.06710000e+01 5.21080092e-13
7.47196847e-01 1.06720000e+01 6.31630543e-13
7.60630597e-01 1.06740000e+01 2.82455708e-13
7.73801130e-01 1.06760000e+01 2.15674210e-13
7.86718024e-01 1.06770000e+01 8.45877866e-13
7.99390291e-01 1.06790000e+01 5.49697281e-13
8.11826452e-01 1.06810000e+01 2.49472535e-13
8.24034553e-01 1.06820000e+01 7.84371859e-13
8.36022207e-01 1.06840000e+01 6.79835513e-13
8.47796626e-01 1.06860000e+01 5.80018537e-13
8.59364654e-01 1.06880000e+01 4.81778903e-13
8.70732787e-01 1.06900000e+01 2.16290222e-13
8.81907205e-01 1.06920000e+01 1.38567402e-13
8.92893789e-01 1.06930000e+01 3.50953154e-13
9.03698145e-01 1.06950000e+01 2.07145042e-13
9.14325617e-01 1.06960000e+01 9.52984573e-13
9.24781305e-01 1.06980000e+01 1.75522041e-13
9.35070080e-01 1.06990000e+01 7.34290987e-13
9.45196609e-01 1.07010000e+01 4.33057640e-13
9.55165360e-01 1.07020000e+01 6.23274143e-13
9.64980586e-01 1.07030000e+01 8.33427183e-13
9.74646395e-01 1.07050000e+01 4.01097119e-13
9.84166716e-01 1.07060000e+01 4.98374501e-13
9.93545316e-01 1.07070000e+01 5.91024002e-13
1.00278581e+00 1.07080000e+01 6.48632560e-13
1.01189170e+00 1.07100000e+01 1.78168319e-13
1.02086631e+00 1.07110000e+01 1.58311451e-13
1.02971288e+00 1.07120000e+01 1.36499555e-13
1.03843449e+00 1.07120000e+01 4.96169232e-13
1.04703415e+00 1.07130000e+01 3.64995279e-13
1.05551473e+00 1.07140000e+01 2.44140927e-13
1.06387901e+00 1.07150000e+01 1.32107822e-13
1.07212967e+00 1.07160000e+01 5.66845795e-14
1.08026930e+00 1.07160000e+01 2.04913295e-13
1.08830033e+00 1.07170000e+01 5.83774204e-14
1.09622531e+00 1.07170000e+01 2.02029541e-13
1.10404651e+00 1.07180000e+01 1.26601975e-13
1.11176618e+00 1.07180000e+01 1.38405143e-13
1.11938651e+00 1.07180000e+01 7.96957827e-13
1.12690963e+00 1.07190000e+01 3.48320817e-14
1.13433756e+00 1.07190000e+01 8.35993754e-14
1.14167230e+00 1.07190000e+01 1.58512704e-13
1.14891576e+00 1.07190000e+01 6.84582352e-13
1.15606983e+00 1.07200000e+01 3.37647494e-14
1.16313630e+00 1.07200000e+01 4.61588128e-14
1.17011692e+00 1.07200000e+01 3.63756107e-14
1.17701339e+00 1.07200000e+01 3.17540096e-14
1.18382737e+00 1.07200000e+01 1.96026102e-14
1.19056047e+00 1.07200000e+01 4.69092580e-15
1.19721425e+00 1.07197753e+01 3.51304585e-14
1.20379020e+00 1.07190000e+01 4.46206451e-13
1.21028981e+00 1.07190000e+01 3.07542455e-13
1.21671452e+00 1.07187844e+01 4.94214442e-14
1.22306570e+00 1.07187837e+01 4.95855419e-14
1.22934471e+00 1.07180000e+01 7.87137767e-13
1.23555288e+00 1.07180000e+01 4.14814412e-16
1.24169148e+00 1.07177500e+01 1.87947867e-14
1.24776177e+00 1.07170000e+01 6.53668111e-13
1.25376495e+00 1.07160000e+01 9.44157261e-13
1.25970222e+00 1.07160000e+01 7.22730245e-13
1.26557472e+00 1.07150000e+01 9.93957696e-13
1.27138358e+00 1.07150000e+01 6.80431079e-13
1.27712990e+00 1.07140000e+01 8.69280570e-13
1.28281475e+00 1.07140000e+01 5.32993596e-13
1.28843917e+00 1.07130000e+01 6.24356304e-13
1.29400418e+00 1.07130000e+01 8.98037974e-14
1.29951076e+00 1.07120000e+01 5.75054852e-13
1.30495989e+00 1.07110000e+01 6.19480467e-13
1.31035251e+00 1.07110000e+01 4.72065848e-14
1.31568954e+00 1.07100000e+01 4.20808319e-13
1.32097189e+00 1.07090000e+01 3.77135355e-13
1.32620043e+00 1.07080000e+01 6.16709292e-13
1.33137603e+00 1.07070000e+01 8.37248067e-13
1.33649953e+00 1.07070000e+01 4.17735516e-14
1.34157173e+00 1.07060000e+01 3.32831390e-13
1.34659345e+00 1.07050000e+01 2.23677853e-13
1.35156548e+00 1.07040000e+01 2.94951740e-13
1.35648857e+00 1.07030000e+01 3.83087037e-13
1.36136347e+00 1.07020000e+01 4.29261071e-13
1.36619093e+00 1.07010000e+01 4.55617575e-13
1.37097165e+00 1.07000000e+01 4.71530081e-13
1.37570635e+00 1.06990000e+01 4.68485913e-13
1.38039569e+00 1.06980000e+01 4.47876802e-13
1.38504036e+00 1.06970000e+01 4.09688415e-13
1.38964102e+00 1.06960000e+01 3.58760533e-13
1.39419831e+00 1.06950000e+01 2.97855739e-13
1.39871286e+00 1.06940000e+01 2.29686385e-13
1.40318529e+00 1.06930000e+01 1.60362555e-13
1.40761620e+00 1.06920000e+01 9.47824528e-14
1.41200618e+00 1.06910000e+01 3.91485299e-14
1.41635582e+00 1.06899159e+01 1.02628631e-15
1.42066569e+00 1.06887500e+01 1.58354595e-13
1.42493633e+00 1.06870000e+01 9.48381880e-13
1.42916831e+00 1.06860000e+01 2.08147912e-13
1.43336214e+00 1.06850000e+01 6.67844302e-14
1.43751837e+00 1.06840000e+01 1.97946498e-15
1.44163750e+00 1.06830000e+01 3.60710311e-15
1.44572003e+00 1.06810000e+01 8.13692995e-13
1.44976647e+00 1.06800000e+01 5.20274680e-13
1.45377730e+00 1.06789131e+01 8.62129588e-16
1.45775299e+00 1.06777500e+01 1.69608575e-13
1.46169402e+00 1.06760000e+01 6.85108513e-13
1.46560084e+00 1.06750000e+01 1.03033433e-13
1.46947390e+00 1.06740000e+01 1.94730847e-15
1.47331364e+00 1.06729760e+01 6.57778718e-17
1.47712050e+00 1.06710000e+01 3.91587214e-13
1.48089490e+00 1.06700000e+01 2.87230923e-15
1.48463726e+00 1.06688407e+01 5.37691109e-16
1.48834800e+00 1.06670000e+01 7.16256693e-14
1.49202750e+00 1.06657500e+01 1.87817754e-13
1.49567618e+00 1.06640000e+01 9.79345996e-13
1.49929441e+00 1.06630000e+01 1.09024420e-14
1.50288258e+00 1.06618532e+01 6.95624472e-16
1.50644107e+00 1.06600000e+01 3.49017829e-13
1.50997025e+00 1.06590000e+01 6.97590551e-15
1.51347046e+00 1.06570000e+01 8.92798169e-13
1.51694208e+00 1.06560000e+01 2.99427900e-14
1.52038545e+00 1.06548354e+01 7.47380083e-16
1.52380091e+00 1.06530000e+01 5.61907663e-14
1.52718881e+00 1.06520000e+01 1.23316438e-15
1.53054947e+00 1.06500000e+01 5.90341080e-13
1.53388323e+00 1.06487500e+01 2.17859914e-13
1.53719039e+00 1.06470000e+01 6.28489607e-13
1.54047129e+00 1.06460000e+01 1.93827658e-14
1.54372622e+00 1.06440000e+01 6.43252232e-13
1.54695550e+00 1.06430000e+01 1.99146670e-14
1.55015942e+00 1.06410000e+01 3.13634675e-13
1.55333828e+00 1.06400000e+01 2.10564385e-14
1.55649237e+00 1.06380000e+01 2.90711435e-13
1.55962198e+00 1.06370000e+01 2.42988672e-15
1.56272739e+00 1.06350000e+01 2.49057537e-13
1.56580887e+00 1.06339823e+01 1.34527721e-16
1.56886670e+00 1.06320000e+01 1.92946725e-13
1.57190114e+00 1.06309762e+01 6.62597901e-16
1.57491247e+00 1.06290000e+01 1.29659125e-13
1.57790093e+00 1.06278595e+01 2.09077974e-16
1.58086679e+00 1.06260000e+01 6.86020529e-14
1.58381029e+00 1.06240000e+01 4.93715211e-13
1.58673169e+00 1.06230000e+01 2.34079796e-14
1.58963123e+00 1.06210000e+01 3.33863515e-13
1.59250915e+00 1.06200000e+01 2.63060251e-15
1.59536568e+00 1.06180000e+01 1.53195998e-13
1.59820107e+00 1.06168446e+01 8.82218662e-16
1.60101553e+00 1.06150000e+01 5.72592355e-14
1.60380929e+00 1.06135000e+01 1.77028161e-13
1.60658259e+00 1.06120000e+01 2.06778436e-15
1.60933563e+00 1.06100000e+01 2.44170681e-13
1.61206863e+00 1.06088409e+01 9.00038959e-16
1.61478180e+00 1.06070000e+01 6.12993079e-14
1.61747537e+00 1.06055000e+01 1.84233583e-13
1.62014952e+00 1.06040000e+01 1.26357386e-13
1.62280447e+00 1.06020000e+01 2.22706091e-13
1.62544042e+00 1.06010000e+01 3.16196202e-15
1.62805757e+00 1.05990000e+01 3.24979169e-14
1.63065610e+00 1.05977120e+01 1.47369930e-14
1.63323622e+00 1.05960000e+01 3.51516033e-15
1.63579810e+00 1.05940000e+01 1.38778703e-13
1.63834195e+00 1.05930000e+01 2.26751904e-16
1.64086794e+00 1.05910000e+01 1.40860278e-13
1.64337625e+00 1.05890000e+01 9.61578426e-13
1.64586707e+00 1.05880000e+01 2.46842498e-15
1.64834057e+00 1.05860000e+01 1.98033992e-14
1.65079692e+00 1.05847672e+01 2.59032464e-15
1.65323629e+00 1.05830000e+01 4.31598237e-15
1.65565887e+00 1.05810000e+01 8.47421413e-14
1.65806480e+00 1.05797997e+01 2.88948045e-15
1.66045426e+00 1.05780000e+01 6.39620480e-14
1.66282741e+00 1.05760000e+01 1.61090075e-13
1.66518441e+00 1.05747104e+01 1.58816555e-14
1.66752542e+00 1.05730000e+01 8.29474953e-14
1.66985060e+00 1.05710000e+01 8.70704159e-13
1.67216009e+00 1.05700000e+01 2.69448362e-16
1.67445405e+00 1.05680000e+01 1.78679037e-13
1.67673263e+00 1.05660000e+01 9.37630970e-13
1.67899598e+00 1.05647500e+01 9.37063123e-14
1.68124424e+00 1.05630000e+01 2.00420553e-13
1.68347756e+00 1.05610000e+01 9.60569101e-13
1.68569608e+00 1.05600000e+01 3.90473447e-15
1.68789994e+00 1.05580000e+01 2.16791463e-13
1.69008928e+00 1.05565997e+01 1.10635375e-15
1.69226423e+00 1.05550000e+01 3.95430840e-15
1.69442494e+00 1.05530000e+01 2.24628874e-13
1.69657152e+00 1.05516044e+01 1.33359745e-15
1.69870412e+00 1.05500000e+01 4.31762704e-15
1.70082287e+00 1.05480000e+01 2.33573966e-13
1.70292789e+00 1.05466060e+01 1.46074630e-15
1.70501930e+00 1.05450000e+01 4.33562695e-15
1.70709724e+00 1.05430000e+01 2.22961772e-13
1.70916183e+00 1.05416055e+01 1.45662229e-15
1.71121319e+00 1.05400000e+01 4.03784775e-15
1.71325144e+00 1.05380000e+01 2.26198948e-13
1.71527670e+00 1.05367709e+01 3.28327689e-15
1.71728908e+00 1.05350000e+01 9.84148763e-15
1.71928870e+00 1.05330000e+01 4.85516726e-13
1.72127568e+00 1.05317905e+01 6.43175276e-17
1.72325013e+00 1.05300000e+01 8.57055186e-15
1.72521216e+00 1.05280000e+01 4.80243447e-13
1.72716189e+00 1.05267802e+01 1.77019665e-16
1.72909941e+00 1.05250000e+01 6.07537431e-15
1.73102484e+00 1.05230000e+01 4.73582344e-13
1.73293829e+00 1.05217695e+01 3.23912539e-16
1.73483985e+00 1.05200000e+01 2.54095329e-14
1.73672964e+00 1.05180000e+01 4.67663912e-13
1.73860776e+00 1.05167596e+01 4.97040850e-16
1.74047430e+00 1.05150000e+01 2.46196543e-14
1.74232937e+00 1.05130000e+01 4.63439296e-13
1.74417307e+00 1.05117518e+01 6.71028497e-16
1.74600550e+00 1.05100000e+01 2.40811407e-14
1.74782674e+00 1.05080000e+01 4.62578930e-13
1.74963690e+00 1.05068746e+01 5.73008877e-15
1.75143608e+00 1.05050000e+01 2.83062043e-14
1.75322436e+00 1.05030000e+01 4.66799523e-13
1.75500184e+00 1.05018550e+01 5.27828082e-15
1.75676860e+00 1.05000000e+01 2.93769998e-14
1.75852475e+00 1.04980000e+01 4.77266839e-13
1.76027036e+00 1.04968468e+01 5.16592099e-15
1.76200553e+00 1.04950000e+01 3.12375714e-14
1.76373035e+00 1.04930000e+01 4.94522581e-13
1.76544489e+00 1.04918527e+01 5.43067184e-15
1.76714925e+00 1.04900000e+01 3.48760657e-14
1.76884351e+00 1.04880000e+01 5.35869226e-13
1.77052775e+00 1.04868626e+01 5.83064480e-15
1.77220206e+00 1.04850000e+01 4.02505943e-14
1.77386651e+00 1.04830000e+01 5.66925824e-13
1.77552119e+00 1.04818772e+01 6.42231367e-15
1.77716618e+00 1.04800000e+01 4.83698866e-14
1.77880155e+00 1.04780000e+01 6.25288339e-13
1.78042739e+00 1.04768980e+01 7.32808311e-15
1.78204377e+00 1.04750000e+01 6.06778389e-14
1.78365076e+00 1.04730000e+01 6.87635048e-13
1.78524845e+00 1.04718999e+01 7.55279508e-15
1.78683690e+00 1.04700000e+01 5.06615908e-13
1.78841620e+00 1.04680000e+01 7.86309335e-13
